incident_id,incident_label,regulation_id,regulation_label,classification,cosine,linked_by_threshold
CASE_lazada-redmart-1-1m-2020,LAZADA-REDMART-1-1M-2020 - Pada 29 Oktober 2020 Lazada menemukan akses i...,EU_AI_Act_2024_Article_106,EU_AI_Act_2024 - Article 106,Intl: Binding Law,0.0799,0
CASE_indihome-browsing-26m-2022,INDIHOME-BROWSING-26M-2022 - Agustus 2022 'Bjorka' memuat dataset 26.730.7...,EU_AI_Act_2024_Article_106,EU_AI_Act_2024 - Article 106,Intl: Binding Law,0.2081,0
CASE_myindihome-35m-2023,MYINDIHOME-35M-2023 - Awal Juli 2023 'Bjorka' menawarkan ~35;9 juta...,EU_AI_Act_2024_Article_106,EU_AI_Act_2024 - Article 106,Intl: Binding Law,0.1698,0
CASE_pln-customer-data-leak-2022,PLN-CUSTOMER-DATA-LEAK-2022 - Agustus 2022 data >17 juta pelanggan PLN dita...,EU_AI_Act_2024_Article_106,EU_AI_Act_2024 - Article 106,Intl: Binding Law,0.1891,0
CASE_mypertamina-44m-2022,MYPERTAMINA-44M-2022 - November 2022 dataset yang diatribusikan ke M...,EU_AI_Act_2024_Article_106,EU_AI_Act_2024 - Article 106,Intl: Binding Law,0.1353,0
CASE_jasamarga-jmto-breach-2022,JASAMARGA-JMTO-BREACH-2022 - Pada 25 Agustus 2022 DESORDEN mengumumkan mem...,EU_AI_Act_2024_Article_106,EU_AI_Act_2024 - Article 106,Intl: Binding Law,0.1409,0
CASE_kai-stormous-ransomware-2024,KAI-STORMOUS-RANSOMWARE-2024 - Januari 2024 Stormous mengklaim membobol PT K...,EU_AI_Act_2024_Article_106,EU_AI_Act_2024 - Article 106,Intl: Binding Law,0.3002,0
CASE_malindo-lionair-30m-2019,MALINDO-LIONAIR-30M-2019 - September 2019 data penumpang anak usaha Lion...,EU_AI_Act_2024_Article_106,EU_AI_Act_2024 - Article 106,Intl: Binding Law,0.1326,0
CASE_prabowo-deepfake-aid-scam-2024,PRABOWO-DEEPFAKE-AID-SCAM-2024 - Mulai ~Desember 2024 penipu menyebar video de...,EU_AI_Act_2024_Article_106,EU_AI_Act_2024 - Article 106,Intl: Binding Law,0.2722,0
CASE_undip-deepfake-ncii-2025,UNDIP-DEEPFAKE-NCII-2025 - Seorang mahasiswa hukum Undip diam-diam memot...,EU_AI_Act_2024_Article_106,EU_AI_Act_2024 - Article 106,Intl: Binding Law,0.1628,0
CASE_suharto-deepfake-golkar-2024,SUHARTO-DEEPFAKE-GOLKAR-2024 - Pada 6 Januari 2024 Erwin Aksa mengunggah ke ...,EU_AI_Act_2024_Article_106,EU_AI_Act_2024 - Article 106,Intl: Binding Law,0.2003,0
CASE_election-candidate-deepfakes-2024,ELECTION-CANDIDATE-DEEPFAKES-2024 - Menjelang Pemilu 14 Februari 2024; video deep...,EU_AI_Act_2024_Article_106,EU_AI_Act_2024 - Article 106,Intl: Binding Law,0.2120,0
CASE_sri-mulyani-deepfake-2025,SRI-MULYANI-DEEPFAKE-2025 - Pertengahan Agustus 2025 sebuah deepfake mema...,EU_AI_Act_2024_Article_106,EU_AI_Act_2024 - Article 106,Intl: Binding Law,0.2912,0
CASE_ojk-ai-voice-deepfake-fraud-2025,OJK-AI-VOICE-DEEPFAKE-FRAUD-2025 - OJK melaporkan dua metode penipuan AI paling ...,EU_AI_Act_2024_Article_106,EU_AI_Act_2024 - Article 106,Intl: Binding Law,0.2254,0
CASE_pdns2-surabaya-ransomware-2024,PDNS2-SURABAYA-RANSOMWARE-2024 - Pada 20 Juni 2024 PDNS 2 Surabaya dienkripsi ...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.3055,0
CASE_bkn-asn-leak-topiax-2024,BKN-ASN-LEAK-TOPIAX-2024 - Pada 10 Agustus 2024 pengguna BreachForums 'T...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2047,0
CASE_bkn-teacher-intrusion-2024,BKN-TEACHER-INTRUSION-2024 - Pada September 2024 polisi menangkap seorang ...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1202,0
CASE_kpu-dpt-jimbo-2023,KPU-DPT-JIMBO-2023 - Sekitar 27-28 November 2023 'Jimbo' menawarka...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1584,0
CASE_bjorka-sim-registration-1-3b-2022,BJORKA-SIM-REGISTRATION-1-3B-2022 - Pada 31 Agustus-1 September 2022 'Bjorka' men...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2151,0
CASE_immigration-passport-leak-2023,IMMIGRATION-PASSPORT-LEAK-2023 - Pada 5 Juli 2023 peneliti Teguh Aprianto mela...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2087,0
CASE_npwp-tax-bjorka-2024,NPWP-TAX-BJORKA-2024 - Pada 18 September 2024 'Bjorka' menawarkan ~6...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2090,0
CASE_bais-tni-intelligence-leak-2024,BAIS-TNI-INTELLIGENCE-LEAK-2024 - Sekitar 24-27 Juni 2024 'MoonzHaxor' mengklai...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.3226,0
CASE_inafis-polri-fingerprint-leak-2024,INAFIS-POLRI-FINGERPRINT-LEAK-2024 - Pada 22 Juni 2024 'MoonzHaxor' mengunggah dat...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2542,0
CASE_pedulilindungi-jokowi-cert-2021,PEDULILINDUNGI-JOKOWI-CERT-2021 - Awal September 2021 sertifikat vaksin Preside...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.3640,0
CASE_kemenkes-patient-records-2022,KEMENKES-PATIENT-RECORDS-2022 - Pada 6 Januari 2022 Kemenkes mengakui menyeli...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2065,0
CASE_bpjs-kesehatan-279m-2021,BPJS-KESEHATAN-279M-2021 - Pada Mei 2021 akun RaidForums 'Kotz' menjual ...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1734,0
CASE_ehac-covid-app-leak-2021,EHAC-COVID-APP-LEAK-2021 - Pada 15 Juli 2021 tim vpnMentor menemukan bas...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2657,0
CASE_wannacry-hospitals-2017,WANNACRY-HOSPITALS-2017 - Pada pertengahan Mei 2017; saat wabah WannaCr...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1178,0
CASE_pedulilindungi-id-gambling-hijack-2025,PEDULILINDUNGI-ID-GAMBLING-HIJACK-2025 - Sekitar 19-20 Mei 2025 situs legacy PeduliLin...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1863,0
CASE_satusehat-kotim-breach-2025,SATUSEHAT-KOTIM-BREACH-2025 - Sekitar 7 Agustus 2025 pengguna baru forum da...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1550,0
CASE_kemendikbud-leak-claim-2025,KEMENDIKBUD-LEAK-CLAIM-2025 - Awal Februari 2025 anggota BreachForums (teri...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2943,0
CASE_kejaksaan-agung-defacement-2025,KEJAKSAAN-AGUNG-DEFACEMENT-2025 - Pada Februari 2025 situs resmi Kejaksaan Agun...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.3383,0
CASE_ugm-ft-website-defacement-2022,UGM-FT-WEBSITE-DEFACEMENT-2022 - Pada Desember 2022 peretas beralias 'Bangsin'...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2090,0
CASE_bsi-lockbit-ransomware-2023,BSI-LOCKBIT-RANSOMWARE-2023 - Pada 8 Mei 2023 layanan ATM dan cabang BSI lu...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1891,0
CASE_bank-indonesia-conti-ransomware-2022,BANK-INDONESIA-CONTI-RANSOMWARE-2022 - Bank Indonesia mengonfirmasi serangan ransomw...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2417,0
CASE_indodax-crypto-hack-2024,INDODAX-CRYPTO-HACK-2024 - Pada 11 September 2024 penyerang menguras hot...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1775,0
CASE_kreditplus-data-leak-2020,KREDITPLUS-DATA-LEAK-2020 - Data ~896.169 nasabah KreditPlus dijual di Ra...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1749,0
CASE_cermati-data-breach-2020,CERMATI-DATA-BREACH-2020 - Data 2;9 juta pengguna Cermati dijual ~USD 2....,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2079,0
CASE_bri-life-data-leak-2021,BRI-LIFE-DATA-LEAK-2021 - Akhir Juli 2021 pengguna RaidForums menawarka...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2419,0
CASE_adakami-pinjol-conduct-2023,ADAKAMI-PINJOL-CONDUCT-2023 - Pada September 2023; laporan viral menuding s...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.3779,0
CASE_bank-jatim-bifast-fraud-2024,BANK-JATIM-BIFAST-FRAUD-2024 - Pada 22 Juni 2024; antara ~12.22-15.38 WIB; 4...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2430,0
CASE_bank-dki-bifast-breach-2025,BANK-DKI-BIFAST-BREACH-2025 - Pada 29 Maret 2025 sistem pembayaran Bank DKI...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2154,0
CASE_tokopedia-91m-2020,TOKOPEDIA-91M-2020 - Maret 2020 basis data pengguna Tokopedia dicu...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1364,0
CASE_bukalapak-13m-2019,BUKALAPAK-13M-2019 - Maret 2019 Gnosticplayers menjual batch keemp...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1049,0
CASE_bhinneka-1-2m-2020,BHINNEKA-1-2M-2020 - Bhinneka.com dibobol pada 27 Januari 2020; Ju...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.0931,0
CASE_lazada-redmart-1-1m-2020,LAZADA-REDMART-1-1M-2020 - Pada 29 Oktober 2020 Lazada menemukan akses i...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1192,0
CASE_indihome-browsing-26m-2022,INDIHOME-BROWSING-26M-2022 - Agustus 2022 'Bjorka' memuat dataset 26.730.7...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2353,0
CASE_myindihome-35m-2023,MYINDIHOME-35M-2023 - Awal Juli 2023 'Bjorka' menawarkan ~35;9 juta...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1993,0
CASE_pln-customer-data-leak-2022,PLN-CUSTOMER-DATA-LEAK-2022 - Agustus 2022 data >17 juta pelanggan PLN dita...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1933,0
CASE_mypertamina-44m-2022,MYPERTAMINA-44M-2022 - November 2022 dataset yang diatribusikan ke M...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1640,0
CASE_jasamarga-jmto-breach-2022,JASAMARGA-JMTO-BREACH-2022 - Pada 25 Agustus 2022 DESORDEN mengumumkan mem...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1798,0
CASE_kai-stormous-ransomware-2024,KAI-STORMOUS-RANSOMWARE-2024 - Januari 2024 Stormous mengklaim membobol PT K...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.3281,0
CASE_malindo-lionair-30m-2019,MALINDO-LIONAIR-30M-2019 - September 2019 data penumpang anak usaha Lion...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1368,0
CASE_prabowo-deepfake-aid-scam-2024,PRABOWO-DEEPFAKE-AID-SCAM-2024 - Mulai ~Desember 2024 penipu menyebar video de...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2937,0
CASE_undip-deepfake-ncii-2025,UNDIP-DEEPFAKE-NCII-2025 - Seorang mahasiswa hukum Undip diam-diam memot...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1644,0
CASE_suharto-deepfake-golkar-2024,SUHARTO-DEEPFAKE-GOLKAR-2024 - Pada 6 Januari 2024 Erwin Aksa mengunggah ke ...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.1965,0
CASE_election-candidate-deepfakes-2024,ELECTION-CANDIDATE-DEEPFAKES-2024 - Menjelang Pemilu 14 Februari 2024; video deep...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2007,0
CASE_sri-mulyani-deepfake-2025,SRI-MULYANI-DEEPFAKE-2025 - Pertengahan Agustus 2025 sebuah deepfake mema...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2855,0
CASE_ojk-ai-voice-deepfake-fraud-2025,OJK-AI-VOICE-DEEPFAKE-FRAUD-2025 - OJK melaporkan dua metode penipuan AI paling ...,EU_AI_Act_2024_Article_107,EU_AI_Act_2024 - Article 107,Intl: Binding Law,0.2538,0
CASE_pdns2-surabaya-ransomware-2024,PDNS2-SURABAYA-RANSOMWARE-2024 - Pada 20 Juni 2024 PDNS 2 Surabaya dienkripsi ...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.2637,0
CASE_bkn-asn-leak-topiax-2024,BKN-ASN-LEAK-TOPIAX-2024 - Pada 10 Agustus 2024 pengguna BreachForums 'T...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1735,0
CASE_bkn-teacher-intrusion-2024,BKN-TEACHER-INTRUSION-2024 - Pada September 2024 polisi menangkap seorang ...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.0825,0
CASE_kpu-dpt-jimbo-2023,KPU-DPT-JIMBO-2023 - Sekitar 27-28 November 2023 'Jimbo' menawarka...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1175,0
CASE_bjorka-sim-registration-1-3b-2022,BJORKA-SIM-REGISTRATION-1-3B-2022 - Pada 31 Agustus-1 September 2022 'Bjorka' men...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1894,0
CASE_immigration-passport-leak-2023,IMMIGRATION-PASSPORT-LEAK-2023 - Pada 5 Juli 2023 peneliti Teguh Aprianto mela...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1845,0
CASE_npwp-tax-bjorka-2024,NPWP-TAX-BJORKA-2024 - Pada 18 September 2024 'Bjorka' menawarkan ~6...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1528,0
CASE_bais-tni-intelligence-leak-2024,BAIS-TNI-INTELLIGENCE-LEAK-2024 - Sekitar 24-27 Juni 2024 'MoonzHaxor' mengklai...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.2625,0
CASE_inafis-polri-fingerprint-leak-2024,INAFIS-POLRI-FINGERPRINT-LEAK-2024 - Pada 22 Juni 2024 'MoonzHaxor' mengunggah dat...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.2051,0
CASE_pedulilindungi-jokowi-cert-2021,PEDULILINDUNGI-JOKOWI-CERT-2021 - Awal September 2021 sertifikat vaksin Preside...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.3274,0
CASE_kemenkes-patient-records-2022,KEMENKES-PATIENT-RECORDS-2022 - Pada 6 Januari 2022 Kemenkes mengakui menyeli...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1693,0
CASE_bpjs-kesehatan-279m-2021,BPJS-KESEHATAN-279M-2021 - Pada Mei 2021 akun RaidForums 'Kotz' menjual ...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1365,0
CASE_ehac-covid-app-leak-2021,EHAC-COVID-APP-LEAK-2021 - Pada 15 Juli 2021 tim vpnMentor menemukan bas...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.2128,0
CASE_wannacry-hospitals-2017,WANNACRY-HOSPITALS-2017 - Pada pertengahan Mei 2017; saat wabah WannaCr...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.0750,0
CASE_pedulilindungi-id-gambling-hijack-2025,PEDULILINDUNGI-ID-GAMBLING-HIJACK-2025 - Sekitar 19-20 Mei 2025 situs legacy PeduliLin...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1798,0
CASE_satusehat-kotim-breach-2025,SATUSEHAT-KOTIM-BREACH-2025 - Sekitar 7 Agustus 2025 pengguna baru forum da...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1042,0
CASE_kemendikbud-leak-claim-2025,KEMENDIKBUD-LEAK-CLAIM-2025 - Awal Februari 2025 anggota BreachForums (teri...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.2606,0
CASE_kejaksaan-agung-defacement-2025,KEJAKSAAN-AGUNG-DEFACEMENT-2025 - Pada Februari 2025 situs resmi Kejaksaan Agun...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.3067,0
CASE_ugm-ft-website-defacement-2022,UGM-FT-WEBSITE-DEFACEMENT-2022 - Pada Desember 2022 peretas beralias 'Bangsin'...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1893,0
CASE_bsi-lockbit-ransomware-2023,BSI-LOCKBIT-RANSOMWARE-2023 - Pada 8 Mei 2023 layanan ATM dan cabang BSI lu...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1603,0
CASE_bank-indonesia-conti-ransomware-2022,BANK-INDONESIA-CONTI-RANSOMWARE-2022 - Bank Indonesia mengonfirmasi serangan ransomw...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.2082,0
CASE_indodax-crypto-hack-2024,INDODAX-CRYPTO-HACK-2024 - Pada 11 September 2024 penyerang menguras hot...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1402,0
CASE_kreditplus-data-leak-2020,KREDITPLUS-DATA-LEAK-2020 - Data ~896.169 nasabah KreditPlus dijual di Ra...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1440,0
CASE_cermati-data-breach-2020,CERMATI-DATA-BREACH-2020 - Data 2;9 juta pengguna Cermati dijual ~USD 2....,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1590,0
CASE_bri-life-data-leak-2021,BRI-LIFE-DATA-LEAK-2021 - Akhir Juli 2021 pengguna RaidForums menawarka...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1750,0
CASE_adakami-pinjol-conduct-2023,ADAKAMI-PINJOL-CONDUCT-2023 - Pada September 2023; laporan viral menuding s...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.3382,0
CASE_bank-jatim-bifast-fraud-2024,BANK-JATIM-BIFAST-FRAUD-2024 - Pada 22 Juni 2024; antara ~12.22-15.38 WIB; 4...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.2190,0
CASE_bank-dki-bifast-breach-2025,BANK-DKI-BIFAST-BREACH-2025 - Pada 29 Maret 2025 sistem pembayaran Bank DKI...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.2079,0
CASE_tokopedia-91m-2020,TOKOPEDIA-91M-2020 - Maret 2020 basis data pengguna Tokopedia dicu...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1110,0
CASE_bukalapak-13m-2019,BUKALAPAK-13M-2019 - Maret 2019 Gnosticplayers menjual batch keemp...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.0576,0
CASE_bhinneka-1-2m-2020,BHINNEKA-1-2M-2020 - Bhinneka.com dibobol pada 27 Januari 2020; Ju...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.0680,0
CASE_lazada-redmart-1-1m-2020,LAZADA-REDMART-1-1M-2020 - Pada 29 Oktober 2020 Lazada menemukan akses i...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.0943,0
CASE_indihome-browsing-26m-2022,INDIHOME-BROWSING-26M-2022 - Agustus 2022 'Bjorka' memuat dataset 26.730.7...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.2148,0
CASE_myindihome-35m-2023,MYINDIHOME-35M-2023 - Awal Juli 2023 'Bjorka' menawarkan ~35;9 juta...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1387,0
CASE_pln-customer-data-leak-2022,PLN-CUSTOMER-DATA-LEAK-2022 - Agustus 2022 data >17 juta pelanggan PLN dita...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1586,0
CASE_mypertamina-44m-2022,MYPERTAMINA-44M-2022 - November 2022 dataset yang diatribusikan ke M...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1233,0
CASE_jasamarga-jmto-breach-2022,JASAMARGA-JMTO-BREACH-2022 - Pada 25 Agustus 2022 DESORDEN mengumumkan mem...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1324,0
CASE_kai-stormous-ransomware-2024,KAI-STORMOUS-RANSOMWARE-2024 - Januari 2024 Stormous mengklaim membobol PT K...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.2719,0
CASE_malindo-lionair-30m-2019,MALINDO-LIONAIR-30M-2019 - September 2019 data penumpang anak usaha Lion...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1024,0
CASE_prabowo-deepfake-aid-scam-2024,PRABOWO-DEEPFAKE-AID-SCAM-2024 - Mulai ~Desember 2024 penipu menyebar video de...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.2497,0
CASE_undip-deepfake-ncii-2025,UNDIP-DEEPFAKE-NCII-2025 - Seorang mahasiswa hukum Undip diam-diam memot...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1097,0
CASE_suharto-deepfake-golkar-2024,SUHARTO-DEEPFAKE-GOLKAR-2024 - Pada 6 Januari 2024 Erwin Aksa mengunggah ke ...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1848,0
CASE_election-candidate-deepfakes-2024,ELECTION-CANDIDATE-DEEPFAKES-2024 - Menjelang Pemilu 14 Februari 2024; video deep...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.1888,0
CASE_sri-mulyani-deepfake-2025,SRI-MULYANI-DEEPFAKE-2025 - Pertengahan Agustus 2025 sebuah deepfake mema...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.2596,0
CASE_ojk-ai-voice-deepfake-fraud-2025,OJK-AI-VOICE-DEEPFAKE-FRAUD-2025 - OJK melaporkan dua metode penipuan AI paling ...,EU_AI_Act_2024_Article_108,EU_AI_Act_2024 - Article 108,Intl: Binding Law,0.2455,0
CASE_pdns2-surabaya-ransomware-2024,PDNS2-SURABAYA-RANSOMWARE-2024 - Pada 20 Juni 2024 PDNS 2 Surabaya dienkripsi ...,EU_AI_Act_2024_Article_109,EU_AI_Act_2024 - Article 109,Intl: Binding Law,0.2923,0
CASE_bkn-asn-leak-topiax-2024,BKN-ASN-LEAK-TOPIAX-2024 - Pada 10 Agustus 2024 pengguna BreachForums 'T...,EU_AI_Act_2024_Article_109,EU_AI_Act_2024 - Article 109,Intl: Binding Law,0.1913,0
CASE_bkn-teacher-intrusion-2024,BKN-TEACHER-INTRUSION-2024 - Pada September 2024 polisi menangkap seorang ...,EU_AI_Act_2024_Article_109,EU_AI_Act_2024 - Article 109,Intl: Binding Law,0.0994,0
CASE_kpu-dpt-jimbo-2023,KPU-DPT-JIMBO-2023 - Sekitar 27-28 November 2023 'Jimbo' menawarka...,EU_AI_Act_2024_Article_109,EU_AI_Act_2024 - Article 109,Intl: Binding Law,0.1321,0
CASE_bjorka-sim-registration-1-3b-2022,BJORKA-SIM-REGISTRATION-1-3B-2022 - Pada 31 Agustus-1 September 2022 'Bjorka' men...,EU_AI_Act_2024_Article_109,EU_AI_Act_2024 - Article 109,Intl: Binding Law,0.2294,0
CASE_immigration-passport-leak-2023,IMMIGRATION-PASSPORT-LEAK-2023 - Pada 5 Juli 2023 peneliti Teguh Aprianto mela...,EU_AI_Act_2024_Article_109,EU_AI_Act_2024 - Article 109,Intl: Binding Law,0.1795,0
CASE_npwp-tax-bjorka-2024,NPWP-TAX-BJORKA-2024 - Pada 18 September 2024 'Bjorka' menawarkan ~6...,EU_AI_Act_2024_Article_109,EU_AI_Act_2024 - Article 109,Intl: Binding Law,0.1783,0
CASE_bais-tni-intelligence-leak-2024,BAIS-TNI-INTELLIGENCE-LEAK-2024 - Sekitar 24-27 Juni 2024 'MoonzHaxor' mengklai...,EU_AI_Act_2024_Article_109,EU_AI_Act_2024 - Article 109,Intl: Binding Law,0.3169,0
CASE_inafis-polri-fingerprint-leak-2024,INAFIS-POLRI-FINGERPRINT-LEAK-2024 - Pada 22 Juni 2024 'MoonzHaxor' mengunggah dat...,EU_AI_Act_2024_Article_109,EU_AI_Act_2024 - Article 109,Intl: Binding Law,0.2431,0
CASE_pedulilindungi-jokowi-cert-2021,PEDULILINDUNGI-JOKOWI-CERT-2021 - Awal September 2021 sertifikat vaksin Preside...,EU_AI_Act_2024_Article_109,EU_AI_Act_2024 - Article 109,Intl: Binding Law,0.3601,0
